phenotype,gene,gene_chromosome,gene_inheritence,syndrome,phenotype_description,phenotype_name,phenotype_url,gene_url,gene_url_lynx,gene_url_ucsc,syndrome_features,syndrome_inheritence,syndrome_name,syndrome_synonyms,syndrome_url
COB,ISPD,2,AR,WWS,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/ISPD?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=ISPD,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=ISPD,"Congenital muscular dystrophy, congenital contractures (usually at the elbows), severe CNS dysgenesis (cobblestone malformation, pontine hypoplasia, Dandy-Walker malformation), eye malformations (including coarse trabecular meshwork in anterior chamber resulting in glaucoma, progressive retinal atrophy, congenital or juvenile cataracts, microphthalmia, buphthalmus, Peter anomaly)",AR,Walker-Warburg syndrome,"HARD Syndrome (Hydrocephalus, Agyria, and Retinal Dysplasia), Cerebroocular dysgenesis, Cerebroocular dysplasia-muscular dystrophy syndrome",https://www.dbdb.urmc.rochester.edu/syndromes/WWS?content-type=text/html
COB,LAMB1,2,AR,,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/LAMB1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=LAMB1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=LAMB1,,,,,
COB,LAMC3,2,AR,,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/LAMC3?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=LAMC3,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=LAMC3,,,,,
COB,LARGE,2,AR,WWS,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/LARGE?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=LARGE,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=LARGE,"Congenital muscular dystrophy, congenital contractures (usually at the elbows), severe CNS dysgenesis (cobblestone malformation, pontine hypoplasia, Dandy-Walker malformation), eye malformations (including coarse trabecular meshwork in anterior chamber resulting in glaucoma, progressive retinal atrophy, congenital or juvenile cataracts, microphthalmia, buphthalmus, Peter anomaly)",AR,Walker-Warburg syndrome,"HARD Syndrome (Hydrocephalus, Agyria, and Retinal Dysplasia), Cerebroocular dysgenesis, Cerebroocular dysplasia-muscular dystrophy syndrome",https://www.dbdb.urmc.rochester.edu/syndromes/WWS?content-type=text/html
COB,LARGE,2,AR,MEB,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/LARGE?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=LARGE,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=LARGE,"Congenital muscular dystrophy, cobblestone brain malformation, ocular abnormalities",AR,Muscle-eye-brain syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/MEB?content-type=text/html
COB,LARGE,2,AR,Fukuyama,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/LARGE?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=LARGE,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=LARGE,"Severe hypotonia and generalized muscle weakness, cobblestone malformation, contractures of extremities, myopathic facies",AR,Fukuyama congenital muscular dystrophy,,https://www.dbdb.urmc.rochester.edu/syndromes/Fukuyama?content-type=text/html
COB,POMGNT1,1,AR,MEB,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/POMGNT1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=POMGNT1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=POMGNT1,"Congenital muscular dystrophy, cobblestone brain malformation, ocular abnormalities",AR,Muscle-eye-brain syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/MEB?content-type=text/html
COB,POMT1,1,AR,WWS,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/POMT1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=POMT1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=POMT1,"Congenital muscular dystrophy, congenital contractures (usually at the elbows), severe CNS dysgenesis (cobblestone malformation, pontine hypoplasia, Dandy-Walker malformation), eye malformations (including coarse trabecular meshwork in anterior chamber resulting in glaucoma, progressive retinal atrophy, congenital or juvenile cataracts, microphthalmia, buphthalmus, Peter anomaly)",AR,Walker-Warburg syndrome,"HARD Syndrome (Hydrocephalus, Agyria, and Retinal Dysplasia), Cerebroocular dysgenesis, Cerebroocular dysplasia-muscular dystrophy syndrome",https://www.dbdb.urmc.rochester.edu/syndromes/WWS?content-type=text/html
COB,POMT1,1,AR,MEB,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/POMT1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=POMT1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=POMT1,"Congenital muscular dystrophy, cobblestone brain malformation, ocular abnormalities",AR,Muscle-eye-brain syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/MEB?content-type=text/html
COB,POMT2,1,AR,WWS,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/POMT2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=POMT2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=POMT2,"Congenital muscular dystrophy, congenital contractures (usually at the elbows), severe CNS dysgenesis (cobblestone malformation, pontine hypoplasia, Dandy-Walker malformation), eye malformations (including coarse trabecular meshwork in anterior chamber resulting in glaucoma, progressive retinal atrophy, congenital or juvenile cataracts, microphthalmia, buphthalmus, Peter anomaly)",AR,Walker-Warburg syndrome,"HARD Syndrome (Hydrocephalus, Agyria, and Retinal Dysplasia), Cerebroocular dysgenesis, Cerebroocular dysplasia-muscular dystrophy syndrome",https://www.dbdb.urmc.rochester.edu/syndromes/WWS?content-type=text/html
COB,POMT2,1,AR,MEB,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/POMT2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=POMT2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=POMT2,"Congenital muscular dystrophy, cobblestone brain malformation, ocular abnormalities",AR,Muscle-eye-brain syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/MEB?content-type=text/html
COB,SNAP29,2,AR,CEDNIKS,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/SNAP29?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=SNAP29,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=SNAP29,"Microcephaly, neurologic impairment, characteristic facial dysmorphology, and palmoplantar keratoderma and late-onset ichthyosis.",AR,"Cerebral dysgenesis, neuropathy, ichthyosis and keratoderma syndrome",,https://www.dbdb.urmc.rochester.edu/syndromes/CEDNIKS?content-type=text/html
COB,TMEM5,2,AR,WWS,"Severe malformation of the basement membrane and neuronal migration consisting of cobblestone cortex, abnormal white matter, enlarged ventricles (often with hydrocephalus), small brain stem and small dysplastic cerebellum. In the most severely affected patients the brain surface is smooth, which led to the designation as lissencephaly, although less severe cobblestone malformations have an irregular, pebbled surface rather than a smooth surface.",Cobblestone malformation,https://www.dbdb.urmc.rochester.edu/phenotypes/COB?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/TMEM5?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=TMEM5,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=TMEM5,"Congenital muscular dystrophy, congenital contractures (usually at the elbows), severe CNS dysgenesis (cobblestone malformation, pontine hypoplasia, Dandy-Walker malformation), eye malformations (including coarse trabecular meshwork in anterior chamber resulting in glaucoma, progressive retinal atrophy, congenital or juvenile cataracts, microphthalmia, buphthalmus, Peter anomaly)",AR,Walker-Warburg syndrome,"HARD Syndrome (Hydrocephalus, Agyria, and Retinal Dysplasia), Cerebroocular dysgenesis, Cerebroocular dysplasia-muscular dystrophy syndrome",https://www.dbdb.urmc.rochester.edu/syndromes/WWS?content-type=text/html
Cransyn,FGFR2,1,AD,Apert,Premature fusion of one or more cranial sutures as a developmental error.,Craniosynostosis,https://www.dbdb.urmc.rochester.edu/phenotypes/Cransyn?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/FGFR2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=FGFR2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=FGFR2,"Acrocephalosyndactyly, acrobrachycephaly, coronal craniosynostosis, symmetric osseous and/or cutaneous syndactyly of hands and feet, broad thumbs and great toes",AD,Apert syndrome,"Acrocephalosyndactyly, type 1, Apert-Crouzon disease",https://www.dbdb.urmc.rochester.edu/syndromes/Apert?content-type=text/html
Cransyn,FGFR2,1,AD,Crouzon,Premature fusion of one or more cranial sutures as a developmental error.,Craniosynostosis,https://www.dbdb.urmc.rochester.edu/phenotypes/Cransyn?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/FGFR2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=FGFR2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=FGFR2,"Craniosynostosis, hypertelorism, exophthalmos, beaked nose, mandibular prognathism.",AD,Crouzon syndrome,"Craniofacial dysostosis, type 1",https://www.dbdb.urmc.rochester.edu/syndromes/Crouzon?content-type=text/html
Cransyn,FGFR3,1,AD,Crouzon_acanthosis,Premature fusion of one or more cranial sutures as a developmental error.,Craniosynostosis,https://www.dbdb.urmc.rochester.edu/phenotypes/Cransyn?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/FGFR3?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=FGFR3,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=FGFR3,"Craniosynostosis, acanthosis nigricans",AD,Crouzon with acanthosis nigricans syndrome,Crouzonodermoskeletal syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/Crouzon_acanthosis?content-type=text/html
